codigo_estacion,codigo_parada,nombre_parada,linea,direccion_parada,cp_parada,distrito_parada
1434,2647,BRAVO MURILLO-LOPE DE HARO,126,Calle de Bravo Murillo 204,28020,6
1435,4083,BRAVO MURILLO-FRANCISCO MEDRANO,66,Calle de Bravo Murillo 238,28020,6
1435,4083,BRAVO MURILLO-FRANCISCO MEDRANO,124,Calle de Bravo Murillo 238,28020,6
1435,4083,BRAVO MURILLO-FRANCISCO MEDRANO,N23,Calle de Bravo Murillo 238,28020,6
1441,1490,SINESIO DELGADO-HOSPITAL CARLOS III,147,Calle de Sinesio Delgado 6,28029,8
1442,1776,SINESIO DELGADO-FINISTERRE,147,Calle de Sinesio Delgado 18,28029,8
1445,1781,MELCHOR FDEZ.ALMAGRO-AV.FERROL,147,Calle de Melchor Fernández Almagro 62,28029,8
1446,1783,MELCHOR FDEZ.ALMAGRO-AV.BETANZOS,147,Calle de Melchor Fernández Almagro 80,28029,8
1448,1797,CTRA.VILLAVERDE A VALLECAS-UNANIMIDAD,23,Ctra de Villaverde a Vallecas 46,28021,17
1448,1797,CTRA.VILLAVERDE A VALLECAS-UNANIMIDAD,130,Ctra de Villaverde a Vallecas 46,28021,17
1449,1786,MONFORTE DE LEMOS Nº 163,126,Avda de Monforte de Lemos 163,28029,8
1449,1786,MONFORTE DE LEMOS Nº 163,132,Avda de Monforte de Lemos 163,28029,8
1449,1786,MONFORTE DE LEMOS Nº 163,137,Avda de Monforte de Lemos 163,28029,8
1449,1786,MONFORTE DE LEMOS Nº 163,147,Avda de Monforte de Lemos 163,28029,8
1450,1506,AV.BETANZOS-LA BAÑEZA,42,Avda de Betanzos 45,28029,8
1450,1506,AV.BETANZOS-LA BAÑEZA,49,Avda de Betanzos 45,28029,8
1450,1506,AV.BETANZOS-LA BAÑEZA,126,Avda de Betanzos 45,28029,8
1450,1506,AV.BETANZOS-LA BAÑEZA,128,Avda de Betanzos 45,28029,8
1450,1506,AV.BETANZOS-LA BAÑEZA,147,Avda de Betanzos 45,28029,8
3664,5083,EMBAJADORES-CAJA MÁGICA,180,Calle de los Embajadores 324,28053,13
3664,5083,EMBAJADORES-CAJA MÁGICA,T32,Calle de los Embajadores 324,28053,13
3141,3365,AV. PLANETARIO-MENESES,148,Avda del Planetario 13,28045,2
3141,3365,AV. PLANETARIO-MENESES,156,Avda del Planetario 13,28045,2
3141,3365,AV. PLANETARIO-MENESES,N13,Avda del Planetario 13,28045,2
3009,1742,LA MASO-SALOU,134,Calle de La Maso 78,28034,8
3663,5084,EMBAJADORES-CAJA MÁGICA,T32,Calle de los Embajadores 324,28053,13
3014,1737,MONFORTE DE LEMOS-PARQUE BOMBEROS,134,Avda de Monforte de Lemos 75,28029,8
3014,1737,MONFORTE DE LEMOS-PARQUE BOMBEROS,137,Avda de Monforte de Lemos 75,28029,8
3018,3269,SAN MODESTO-HOSPITAL RAMON Y CAJAL,135,Calle de San Modesto SN,28034,8
3019,3270,HOSPITAL RAMON Y CAJAL,125,Calle de San Modesto 50,28034,8
3019,3270,HOSPITAL RAMON Y CAJAL,135,Calle de San Modesto 50,28034,8
3019,3270,HOSPITAL RAMON Y CAJAL,165,Calle de San Modesto 50,28034,8
3019,3270,HOSPITAL RAMON Y CAJAL,166,Calle de San Modesto 50,28034,8
3020,3271,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,125,Calle de Antoniorrobles 1,28034,8
3020,3271,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,135,Calle de Antoniorrobles 1,28034,8
3020,3271,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,165,Calle de Antoniorrobles 1,28034,8
3020,3271,ANTONIO ROBLES-HOSPITAL RAMON Y CAJAL,166,Calle de Antoniorrobles 1,28034,8
247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,6,Paseo de la Chopera 12,28045,2
247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,18,Paseo de la Chopera 12,28045,2
247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,78,Paseo de la Chopera 12,28045,2
247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,148,Paseo de la Chopera 12,28045,2
247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,N12,Paseo de la Chopera 12,28045,2
247,1122,Pº CHOPERA-PZA.GRAL.MAROTO,N14,Paseo de la Chopera 12,28045,2
3025,1454,CARAMUEL-ANTILLON,138,Calle de Caramuel 32,28011,10
3025,1454,CARAMUEL-ANTILLON,N18,Calle de Caramuel 32,28011,10
3026,1457,CARAMUEL-DOÑA MENCIA,138,Calle de Caramuel 42,28011,10
3028,1461,SEPULVEDA-GOTARRENDURA,138,Calle de Sepúlveda 20,28011,10
5840,5776,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,62,Calle de Guillermo de Osma 14,28045,2
5832,4152,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,62,Calle de Guillermo de Osma 29,28045,2
3035,1474,SEPULVEDA-CONC.FCO.J.JIMENEZ M.,138,Calle de Sepúlveda 216,28011,10
3035,1474,SEPULVEDA-CONC.FCO.J.JIMENEZ M.,N18,Calle de Sepúlveda 216,28011,10
3042,652,RAFAEL FINAT-OSA DE LA VEGA,139,Calle de Rafael Finat 117,28044,10
3043,587,BLAS CABRERA-AV. LAS AGUILAS,17,Calle del General Romero Basart SN,28044,10
3043,587,BLAS CABRERA-AV. LAS AGUILAS,139,Calle del General Romero Basart SN,28044,10
3047,665,Cº DE LAS CRUCES-MASCARAQUE,139,Cmno de las Cruces 20,28044,11
3048,666,Cº DE LAS CRUCES-JOSE JORDAN,139,Cmno de las Cruces 48,28044,11
3049,3332,BALTASAR SANTOS,141,Calle de Baltasar Santos 5,28038,13
3329,4516,VALDEBERNARDO-HACIENDA PAVONES,8,Calle de Valdebernardo SN,28030,14
3329,4516,VALDEBERNARDO-HACIENDA PAVONES,20,Calle de Valdebernardo SN,28030,14
3331,3524,FUENTELVIEJO-FUENCEMILLÁN,77,Calle de Fuentelviejo 28,28022,20
3331,3524,FUENTELVIEJO-FUENCEMILLÁN,167,Calle de Fuentelviejo 28,28022,20
3338,3516,NANCLARES DE OCA-ARCAUTE,77,Calle de Nanclares de Oca 1,28022,20
3338,3516,NANCLARES DE OCA-ARCAUTE,167,Calle de Nanclares de Oca 1,28022,20
3341,3530,AV.SEGUNDA-CALLE DIEZ,77,Avda  Segunda 12,28022,20
3341,3530,AV.SEGUNDA-CALLE DIEZ,N5,Avda  Segunda 12,28022,20
2982,3294,NURIA-PEÑA SIRIO,133,Calle de Nuria 28,28034,8
2982,3294,NURIA-PEÑA SIRIO,N23,Calle de Nuria 28,28034,8
2984,1745,CERRO DEL CASTAÑAR-LA MASO,133,Calle del Cerro del Castañar 70,28034,8
2984,1745,CERRO DEL CASTAÑAR-LA MASO,134,Calle del Cerro del Castañar 70,28034,8
2990,1736,MONFORTE DE LEMOS-PARQUE BOMBEROS,134,Avda de Monforte de Lemos 24,28029,8
2990,1736,MONFORTE DE LEMOS-PARQUE BOMBEROS,137,Avda de Monforte de Lemos 24,28029,8
2994,1739,LA MASO-AV.CARDENAL HERRERA ORIA,134,Calle de La Maso 103,28034,8
2995,1741,LA MASO-SALOU,134,Calle de La Maso 91,28034,8
2996,1743,LA MASO-HOSPITAL RUBER INTERNACIONAL,134,Calle de La Maso 81,28034,8
2999,1753,LA MASO-MARBELLA,134,Calle de La Maso 9,28034,8
2999,1753,LA MASO-MARBELLA,N23,Calle de La Maso 9,28034,8
3003,1762,COSTA BRAVA-LA MASO,134,Calle de la Costa Brava 31,28034,8
3003,1762,COSTA BRAVA-LA MASO,178,Calle de la Costa Brava 31,28034,8
3003,1762,COSTA BRAVA-LA MASO,N23,Calle de la Costa Brava 31,28034,8
2946,1806,Cº HORMIGUERAS-TORRE DE DON MIGUEL,130,Cmno de las Hormigueras 123,28031,18
2946,1806,Cº HORMIGUERAS-TORRE DE DON MIGUEL,T31,Cmno de las Hormigueras 123,28031,18
2875,1644,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,126,Avda de Santo Ángel de la Guarda 15,28039,9
2875,1644,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,127,Avda de Santo Ángel de la Guarda 15,28039,9
2875,1644,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,132,Avda de Santo Ángel de la Guarda 15,28039,9
2875,1644,STO.A.DE LA GUARDA-GRAL.HIERRO MTNEZ.,N21,Avda de Santo Ángel de la Guarda 15,28039,9
2877,1674,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,127,Avda de Pablo Iglesias 92,28039,6
2877,1674,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,132,Avda de Pablo Iglesias 92,28039,6
2877,1674,AV.PABLO IGLESIAS-ALEJANDRO RGUEZ.,N21,Avda de Pablo Iglesias 92,28039,6
2879,1682,Cº DEL CHORRILLO,128,Cmno del Chorrillo SN,28039,6
2880,1683,CNO. DEL CHORRILLO,128,Cmno del Chorrillo SN,28039,6
2885,126,AV.BURGOS Nº 30,129,Avda de Burgos 30,28036,5
2885,126,AV.BURGOS Nº 30,150,Avda de Burgos 30,28036,5
2886,128,AV.SAN LUIS-AV.BURGOS,129,Avda de San Luis SN,28036,5
2886,128,AV.SAN LUIS-AV.BURGOS,150,Avda de San Luis SN,28036,5
2888,132,AV.SAN LUIS-SERRANO GALVACHE,129,Avda de San Luis 158,28033,15
2888,132,AV.SAN LUIS-SERRANO GALVACHE,150,Avda de San Luis 158,28033,15
2894,137,ARTURO SORIA Nº 329,125,Calle de Arturo Soria 329,28033,15
2894,137,ARTURO SORIA Nº 329,129,Calle de Arturo Soria 329,28033,15
2894,137,ARTURO SORIA Nº 329,150,Calle de Arturo Soria 329,28033,15
2894,137,ARTURO SORIA Nº 329,N1,Calle de Arturo Soria 329,28033,15
2897,131,AV.SAN LUIS-SERRANO GALVACHE,129,Avda de San Luis 158,28033,15
2897,131,AV.SAN LUIS-SERRANO GALVACHE,150,Avda de San Luis 158,28033,15
1774,2224,CONDE DE PEÑALVER-DIEGO DE LEON,56,Calle del Conde de Peñalver 65,28006,4
1776,1431,DR.ESQUERDO-AV.NAZARET,56,Calle del Doctor Esquerdo 96,28007,3
1776,1431,DR.ESQUERDO-AV.NAZARET,143,Calle del Doctor Esquerdo 96,28007,3
1776,1431,DR.ESQUERDO-AV.NAZARET,156,Calle del Doctor Esquerdo 96,28007,3
1776,1431,DR.ESQUERDO-AV.NAZARET,NC1,Calle del Doctor Esquerdo 96,28007,3
1777,1433,DR.ESQUERDO-PZA.CONDE CASAL,56,Calle del Doctor Esquerdo 128,28007,3
1777,1433,DR.ESQUERDO-PZA.CONDE CASAL,143,Calle del Doctor Esquerdo 128,28007,3
1777,1433,DR.ESQUERDO-PZA.CONDE CASAL,156,Calle del Doctor Esquerdo 128,28007,3
1779,1436,DR.ESQUERDO-CAVANILLES,56,Calle del Doctor Esquerdo 187,28007,3
1779,1436,DR.ESQUERDO-CAVANILLES,156,Calle del Doctor Esquerdo 187,28007,3
1782,2561,SIERRA DEL CADI-AV.ALBUFERA,57,Calle de Sierra de Cadi 2,28018,13
1782,2561,SIERRA DEL CADI-AV.ALBUFERA,N10,Calle de Sierra de Cadi 2,28018,13
1784,2565,CARLOS MARTIN ALVAREZ-JAVIER MIGUEL,57,Calle de Carlos Martín Álvarez 38,28018,13
1787,4598,AV.PQUE.PALOMERAS BAJAS-ROMEO Y JULIETA,57,Avda del Parque de Palomeras Bajas 16,28018,13
1787,4598,AV.PQUE.PALOMERAS BAJAS-ROMEO Y JULIETA,144,Avda del Parque de Palomeras Bajas 16,28018,13
1790,2088,AV.PABLO NERUDA-VILLALOBOS,10,Avda de Pablo Neruda 71,28018,13
1790,2088,AV.PABLO NERUDA-VILLALOBOS,57,Avda de Pablo Neruda 71,28018,13
1790,2088,AV.PABLO NERUDA-VILLALOBOS,144,Avda de Pablo Neruda 71,28018,13
1791,2582,AV.PABLO NERUDA-LAGO CALAFATE,57,Avda de Pablo Neruda 55,28018,13
1793,2532,RAFAEL ALBERTI-SAN CLAUDIO,54,Avda de Rafael Alberti 16,28038,13
1793,2532,RAFAEL ALBERTI-SAN CLAUDIO,144,Avda de Rafael Alberti 16,28038,13
1794,2583,AVDA. PABLO NERUDA,57,Calle del Lago Calafate 24,28018,13
1796,2578,AV.BUENOS AIRES-MOGAMBO,57,Avda de Buenos Aires 84,28018,13
1797,3305,AV.PABLO NERUDA-TRISTANA,136,Avda de Pablo Neruda 77,28018,13
1797,3305,AV.PABLO NERUDA-TRISTANA,144,Avda de Pablo Neruda 77,28018,13
1797,3305,AV.PABLO NERUDA-TRISTANA,N11,Avda de Pablo Neruda 77,28018,13
1799,1039,AV.MEDITERRANEO-CASTRILLO DE AZA,58,Avda de Santa Eugenia 1,28031,18
1799,1039,AV.MEDITERRANEO-CASTRILLO DE AZA,63,Avda de Santa Eugenia 1,28031,18
1800,2570,MARTINEZ DE LA RIVA-DILIGENCIA,57,Calle de Martínez de la Riva 143,28018,13
1800,2570,MARTINEZ DE LA RIVA-DILIGENCIA,144,Calle de Martínez de la Riva 143,28018,13
1800,2570,MARTINEZ DE LA RIVA-DILIGENCIA,N11,Calle de Martínez de la Riva 143,28018,13
1802,2566,CARLOS MARTIN ALVAREZ-JAVIER DE MIGUEL,57,Calle de Carlos Martín Álvarez 50,28018,13
2460,4618,AVENA-HENO,78,Calle del Heno 18,28026,12
2465,1057,FTE.CARRANTONA-LUIS HOYOS SAINZ,100,Calle de la Fuente Carrantona 11,28030,14
2465,1057,FTE.CARRANTONA-LUIS HOYOS SAINZ,140,Calle de la Fuente Carrantona 11,28030,14
2465,1057,FTE.CARRANTONA-LUIS HOYOS SAINZ,E4,Calle de la Fuente Carrantona 11,28030,14
2465,1057,FTE.CARRANTONA-LUIS HOYOS SAINZ,N8,Calle de la Fuente Carrantona 11,28030,14
2466,1055,FTE.CARRANTONA-HACIENDA PAVONES,100,Calle de la Fuente Carrantona SN,28030,14
2466,1055,FTE.CARRANTONA-HACIENDA PAVONES,140,Calle de la Fuente Carrantona SN,28030,14
2468,2978,Pº ALAMEDA OSUNA-PQUE.CAPRICHO,101,Paseo de la Alameda de Osuna 50,28042,21
2468,2978,Pº ALAMEDA OSUNA-PQUE.CAPRICHO,105,Paseo de la Alameda de Osuna 50,28042,21
2468,2978,Pº ALAMEDA OSUNA-PQUE.CAPRICHO,151,Paseo de la Alameda de Osuna 50,28042,21
2471,3536,CARABELA-BALANDRO,101,Calle de la Carabela 15,28042,21
2471,3536,CARABELA-BALANDRO,151,Calle de la Carabela 15,28042,21
2472,3121,CARABELA-GALEON,101,Calle de la Carabela 7,28042,21
2472,3121,CARABELA-GALEON,114,Calle de la Carabela 7,28042,21
2472,3121,CARABELA-GALEON,166,Calle de la Carabela 7,28042,21
2476,3546,CTRA.CIRCUNVALACION-ZODIACO,101,Avda de la Hispanidad 34,28042,21
2479,1319,PZA.MAYOR DE BARAJAS,101,Plaza de los Hermanos Falco y Álvarez de Toledo 12,28042,21
2479,1319,PZA.MAYOR DE BARAJAS,105,Plaza de los Hermanos Falco y Álvarez de Toledo 12,28042,21
2479,1319,PZA.MAYOR DE BARAJAS,115,Plaza de los Hermanos Falco y Álvarez de Toledo 12,28042,21
2480,3549,ACUARIO-PENELOPE,101,Calle de Acuario 36,28042,21
2484,2971,BERGANTIN-GALEON,114,Calle del Bergantín 25,28042,21
2484,2971,BERGANTIN-GALEON,N4,Calle del Bergantín 25,28042,21
2485,2972,AV.CANTABRIA-PZA.GOLETA,114,Avda de Cantabria 51,28042,21
2485,2972,AV.CANTABRIA-PZA.GOLETA,N4,Avda de Cantabria 51,28042,21
2488,1303,AV.CANTABRIA-PZA.DEL NAVIO,112,Avda de Cantabria 21,28042,21
2488,1303,AV.CANTABRIA-PZA.DEL NAVIO,114,Avda de Cantabria 21,28042,21
2488,1303,AV.CANTABRIA-PZA.DEL NAVIO,115,Avda de Cantabria 21,28042,21
2488,1303,AV.CANTABRIA-PZA.DEL NAVIO,151,Avda de Cantabria 21,28042,21
2488,1303,AV.CANTABRIA-PZA.DEL NAVIO,N4,Avda de Cantabria 21,28042,21
2490,1299,AV.HISPANIDAD-PINOS DE OSUNA,101,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2490,1299,AV.HISPANIDAD-PINOS DE OSUNA,115,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2490,1299,AV.HISPANIDAD-PINOS DE OSUNA,151,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2490,1299,AV.HISPANIDAD-PINOS DE OSUNA,N4,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2491,1297,AVDA.AMERICA-CIUDAD PEGASO,101,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2491,1297,AVDA.AMERICA-CIUDAD PEGASO,114,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2491,1297,AVDA.AMERICA-CIUDAD PEGASO,115,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2491,1297,AVDA.AMERICA-CIUDAD PEGASO,151,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2491,1297,AVDA.AMERICA-CIUDAD PEGASO,N4,Ctra de Servicio Avenida de América y de la Hispanidad SN,28042,21
2495,2763,CTRA.CANILLAS-UTRILLAS,73,Ctra de Canillas 74,28043,16
2495,2763,CTRA.CANILLAS-UTRILLAS,N3,Ctra de Canillas 74,28043,16
2496,2764,CTRA.CANILLAS-UTRILLAS,73,Ctra de Canillas 49,28043,16
2496,2764,CTRA.CANILLAS-UTRILLAS,N3,Ctra de Canillas 49,28043,16
2500,2924,AV.ENTREVIAS-T.PEREZ RUBIO,102,Avda de Entrevías 2,28053,13
2500,2924,AV.ENTREVIAS-T.PEREZ RUBIO,N11,Avda de Entrevías 2,28053,13
2502,2928,CARDEÑOSA-CONDE RGUEZ.SAN PEDRO,102,Calle de Cardeñosa 10,28053,13
2502,2928,CARDEÑOSA-CONDE RGUEZ.SAN PEDRO,N11,Calle de Cardeñosa 10,28053,13
2504,1115,CAMPIÑA-PZA.DE LAS REGIONES,103,Calle de la Campiña 2,28053,13
2504,1115,CAMPIÑA-PZA.DE LAS REGIONES,N11,Calle de la Campiña 2,28053,13
2505,1116,CAMPIÑA-SERENA,103,Calle de la Campiña 56,28053,13
2505,1116,CAMPIÑA-SERENA,N11,Calle de la Campiña 56,28053,13
2509,4658,VILLACARRILLO-CAZORLA,102,Calle de Villacarrillo 19,28053,13
2509,4658,VILLACARRILLO-CAZORLA,103,Calle de Villacarrillo 19,28053,13
2509,4658,VILLACARRILLO-CAZORLA,N11,Calle de Villacarrillo 19,28053,13
2512,2921,MENDEZ ALVARO-EST.SUR AUTOBUSES,152,Calle de Méndez Álvaro 85,28045,2
2512,2921,MENDEZ ALVARO-EST.SUR AUTOBUSES,N11,Calle de Méndez Álvaro 85,28045,2
2513,2941,SIERRA CONTRAVIESA-LAGARTERA,102,Calle de Sierra de Contraviesa 63,28053,13
2513,2941,SIERRA CONTRAVIESA-LAGARTERA,N11,Calle de Sierra de Contraviesa 63,28053,13
2516,2925,AVDA. ENTREVIAS,102,Avda de Entrevías 2,28053,13
2516,2925,AVDA. ENTREVIAS,N11,Avda de Entrevías 2,28053,13
5441,3715,OCA-PINZON,N26,Calle de la Oca 76,28025,11
3164,3377,FUENCARRAL-ALBURQUERQUE,3,Calle de Fuencarral 131,28010,7
3164,3377,FUENCARRAL-ALBURQUERQUE,37,Calle de Fuencarral 131,28010,7
3164,3377,FUENCARRAL-ALBURQUERQUE,149,Calle de Fuencarral 131,28010,7
3165,3375,FUENCARRAL-SANDOVAL,3,Calle de Fuencarral 113,28010,7
3165,3375,FUENCARRAL-SANDOVAL,37,Calle de Fuencarral 113,28010,7
3165,3375,FUENCARRAL-SANDOVAL,149,Calle de Fuencarral 113,28010,7
3165,3375,FUENCARRAL-SANDOVAL,N23,Calle de Fuencarral 113,28010,7
3166,3373,FUENCARRAL-GTA.BILBAO,40,Calle de Fuencarral 103,28004,1
3166,3373,FUENCARRAL-GTA.BILBAO,149,Calle de Fuencarral 103,28004,1
1618,768,JOSE DEL HIERRO-HERMANOS DE PABLO,48,Calle de José del Hierro 20,28027,15
1618,768,JOSE DEL HIERRO-HERMANOS DE PABLO,146,Calle de José del Hierro 20,28027,15
1619,769,JOSE DEL HIERRO-MANDARINA,48,Calle de José del Hierro 39,28027,15
1619,769,JOSE DEL HIERRO-MANDARINA,146,Calle de José del Hierro 39,28027,15
1624,4390,AV.CANILLEJAS-ALBAIDA,48,Avda de Canillejas a Vicálvaro 69,28022,20
1624,4390,AV.CANILLEJAS-ALBAIDA,167,Avda de Canillejas a Vicálvaro 69,28022,20
1627,2349,AV.HELLIN-ALCONERA,38,Avda de Hellín 1,28037,20
1627,2349,AV.HELLIN-ALCONERA,153,Avda de Hellín 1,28037,20
1627,2349,AV.HELLIN-ALCONERA,165,Avda de Hellín 1,28037,20
1628,2484,ALBAIDA-AV.CANILLEJAS,38,Calle de Albaida 92,28037,20
1628,2484,ALBAIDA-AV.CANILLEJAS,153,Calle de Albaida 92,28037,20
1628,2484,ALBAIDA-AV.CANILLEJAS,165,Calle de Albaida 92,28037,20
1630,4498,FRENTE N.5,N5,Calle de Fenelón 4,28022,20
3415,1738,RAMON GOMEZ SERNA-ALEJANDRO CASONA,82,Calle de Alejandro Casona 46,28035,8
3423,1497,RIBADAVIA-SINESIO DELGADO,42,Calle de Ribadavia 20,28029,8
3337,3518,NANCLARES DE OCA-ARAMAYONA,77,Calle de Nanclares de Oca 6,28022,20
3337,3518,NANCLARES DE OCA-ARAMAYONA,167,Calle de Nanclares de Oca 6,28022,20
3251,393,SILVANO-COL.VIRGEN DE LA ESPERANZA,120,Calle de Silvano 65,28043,16
3251,393,SILVANO-COL.VIRGEN DE LA ESPERANZA,122,Calle de Silvano 65,28043,16
3256,4913,AV.MACHUPICHU-PZA.MANUEL RODRIGO,112,Avda de Machupichu 71,28043,16
3256,4913,AV.MACHUPICHU-PZA.MANUEL RODRIGO,122,Avda de Machupichu 71,28043,16
3256,4913,AV.MACHUPICHU-PZA.MANUEL RODRIGO,153,Avda de Machupichu 71,28043,16
3261,3342,PEÑA CERVERA-FUENTIDUEÑA,142,Calle de Peña Cervera SN,28031,18
3265,999,ASCAO-HERMANOS GARCÍA NOBLEJAS,28,Calle de Ascao SN,28017,15
3265,999,ASCAO-HERMANOS GARCÍA NOBLEJAS,N6,Calle de Ascao SN,28017,15
3186,2881,GRAN VIA HORTALEZA-GTA.LUIS ROSALES,87,G.v. de Hortaleza SN,28033,16
3201,3246,JAZMIN-GOLFO DE SALONICA,129,Calle del Jazmín 37,28033,15
3201,3246,JAZMIN-GOLFO DE SALONICA,N1,Calle del Jazmín 37,28033,15
3111,755,ALCALA-AVENIDA FELIPE II,E2,Calle de Alcalá 96,28009,4
3111,755,ALCALA-AVENIDA FELIPE II,E3,Calle de Alcalá 96,28009,4
3111,755,ALCALA-AVENIDA FELIPE II,N5,Calle de Alcalá 96,28009,4
3111,755,ALCALA-AVENIDA FELIPE II,N7,Calle de Alcalá 96,28009,4
3114,762,A.LOPEZ CASERO-PZA.JOSE BANUS,146,Calle del Alcalde López Casero 20,28027,15
3124,1771,GTA.DE RUIZ JIMENEZ,147,Gta de Ruiz Jiménez 6,28004,1
2709,5437,PZA.REGIONES-LAGARTERA,111,Calle de la Lagartera 33,28053,13
2709,5437,PZA.REGIONES-LAGARTERA,N11,Calle de la Lagartera 33,28053,13
2711,2930,RUIDERA-BOHONAL,102,Calle de Ruidera 30,28053,13
2711,2930,RUIDERA-BOHONAL,111,Calle de Ruidera 30,28053,13
2712,2931,RONDA SUR-STA.RAFAELA,102,Ronda  Sur 4,28053,13
2712,2931,RONDA SUR-STA.RAFAELA,111,Ronda  Sur 4,28053,13
2717,2939,RONDA SUR-SERENA,102,Ronda  Sur 151,28053,13
2717,2939,RONDA SUR-SERENA,111,Ronda  Sur 151,28053,13
2719,2940,BOHONAL-RUIDERA,102,Calle de Bohonal 46,28053,13
2719,2940,BOHONAL-RUIDERA,111,Calle de Bohonal 46,28053,13
2720,3097,RUIDERA,111,Calle de Ruidera 7,28053,13
2721,1101,CARLOS MARTIN ALVAREZ-AV.SAN DIEGO,103,Calle de Carlos Martín Álvarez 81,28018,13
2721,1101,CARLOS MARTIN ALVAREZ-AV.SAN DIEGO,111,Calle de Carlos Martín Álvarez 81,28018,13
3708,4563,VILLABLANCA-SEPIOLITA,100,Calle de Villablanca 79,28032,19
3708,4563,VILLABLANCA-SEPIOLITA,106,Calle de Villablanca 79,28032,19
3708,4563,VILLABLANCA-SEPIOLITA,159,Calle de Villablanca 79,28032,19
3708,4563,VILLABLANCA-SEPIOLITA,N6,Calle de Villablanca 79,28032,19
3708,4563,VILLABLANCA-SEPIOLITA,N7,Calle de Villablanca 79,28032,19
3712,4565,Pº ARTILLEROS-AV.DAROCA,100,Paseo de los Artilleros 35,28032,19
3714,4549,AV.DAROCA-CALAHORRA,4,Avda de Daroca 319,28032,19
3714,4549,AV.DAROCA-CALAHORRA,100,Avda de Daroca 319,28032,19
3714,4549,AV.DAROCA-CALAHORRA,106,Avda de Daroca 319,28032,19
3714,4549,AV.DAROCA-CALAHORRA,N7,Avda de Daroca 319,28032,19
3715,4613,AVDA. CANILLEJAS A VICALVARO,4,Avda de Canillejas a Vicálvaro 102,28032,20
3715,4613,AVDA. CANILLEJAS A VICALVARO,106,Avda de Canillejas a Vicálvaro 102,28032,20
3715,4613,AVDA. CANILLEJAS A VICALVARO,159,Avda de Canillejas a Vicálvaro 102,28032,20
3578,5104,GTA.DE EMBAJADORES,C2,Gta de Embajadores 3,28012,2
3578,5104,GTA.DE EMBAJADORES,NC2,Gta de Embajadores 3,28012,2
3581,4373,HACIENDA PAVONES-CENTRO DE SALUD,8,Calle de la Hacienda de Pavones 271,28030,14
3581,4373,HACIENDA PAVONES-CENTRO DE SALUD,71,Calle de la Hacienda de Pavones 271,28030,14
3581,4373,HACIENDA PAVONES-CENTRO DE SALUD,E4,Calle de la Hacienda de Pavones 271,28030,14
3581,4373,HACIENDA PAVONES-CENTRO DE SALUD,N8,Calle de la Hacienda de Pavones 271,28030,14
3582,5027,INDALECIO PRIETO-JOSE PRAT,8,Bulv de Indalecio Prieto SN,28032,19
3582,5027,INDALECIO PRIETO-JOSE PRAT,71,Bulv de Indalecio Prieto SN,28032,19
3584,3495,JOSE PRAT-LADERA ALMENDROS,8,Bulv de José Prat SN,28032,19
3584,3495,JOSE PRAT-LADERA ALMENDROS,71,Bulv de José Prat SN,28032,19
3584,3495,JOSE PRAT-LADERA ALMENDROS,E4,Bulv de José Prat SN,28032,19
3587,1824,JOSE PRAT-INDALECIO PRIETO,130,Bulv de José Prat 21,28032,19
3587,1824,JOSE PRAT-INDALECIO PRIETO,E4,Bulv de José Prat 21,28032,19
3589,3581,CHANTADA-CESAR MANRIQUE,42,Calle de Chantada 46,28035,8
3590,3579,CHANTADA-CANDIDO MATEOS,42,Calle de Chantada 42,28035,8
3591,3578,CHANTADA-CANDIDO MATEOS,42,Calle de Chantada SN,28035,8
3593,3588,AV.LOS ANDES-AV.ARROYO DEL SANTO,104,Avda de los Andes 12,28042,16
3593,3588,AV.LOS ANDES-AV.ARROYO DEL SANTO,112,Avda de los Andes 12,28042,16
3593,3588,AV.LOS ANDES-AV.ARROYO DEL SANTO,122,Avda de los Andes 12,28042,16
3593,3588,AV.LOS ANDES-AV.ARROYO DEL SANTO,153,Avda de los Andes 12,28042,16
3594,4885,AV.DE LOS ANDES-AÑIL,104,Avda de los Andes 50,28042,16
