,codigo_estacion,codigo_parada,nombre_parada,linea,direccion_parada,cp_parada,distrito_parada,longitud,latitud
4942,2633,3045,MARIA ODIAGA-REAL BETIS,108,Calle de María Odiaga 40,28025,11,-3.743202457386,40.377540196122204
4943,2640,4499,SENDA DEL REY-OBISPO TREJO,46,Paseo  Senda del Rey 2,28040,9,-3.73426437758346,40.4355163666698
4944,2640,4499,SENDA DEL REY-OBISPO TREJO,N20,Paseo  Senda del Rey 2,28040,9,-3.73426437758346,40.4355163666698
4945,2647,3008,JULIAN CAMARILLO-ALBARRACIN,105,Calle de Julián Camarillo 6,28037,20,-3.63164317540323,40.4340270113906
4946,2666,3009,JULIAN CAMARILLO-ALBARRACIN,105,Calle de Julián Camarillo 17,28037,20,-3.63098493628254,40.4342828523034
4947,2667,3007,JULIAN CAMARILLO-HERMANOS GARCÍA NOBLEJAS,105,Calle de Julián Camarillo 1,28037,20,-3.63396923572635,40.433325111273504
4948,2672,3002,EZEQUIEL SOLANA-GONZALO DE BERCEO,109,Calle de Ezequiel Solana 98,28017,15,-3.64250186753405,40.4275303246923
4949,2680,3071,SANTA FELICIDAD,110,Calle de Nuestra Señora del Villar 81,28017,15,-3.65079764529038,40.4243398508455
4950,2680,3071,SANTA FELICIDAD,113,Calle de Nuestra Señora del Villar 81,28017,15,-3.65079764529038,40.4243398508455
4951,2680,3071,SANTA FELICIDAD,210,Calle de Nuestra Señora del Villar 81,28017,15,-3.65079764529038,40.4243398508455
4952,2686,3081,CEMENTERIO DE LA ALMUDENA PARADA 2,110,Lugar  Cementerio de la Almudena SN,28017,15,-3.64488434470964,40.4173999215391
4953,2691,3083,CEMENTERIO DE LA ALMUDENA PARADA 7,110,Lugar  Cementerio de la Almudena SN,28017,15,-3.64143656612649,40.4173650121592
4954,2697,3078,STA.IRENE-AV.TRECE ROSAS,110,Calle de Santa Irene SN,28017,15,-3.65006045072498,40.4187763987395
4955,2697,3078,STA.IRENE-AV.TRECE ROSAS,113,Calle de Santa Irene SN,28017,15,-3.65006045072498,40.4187763987395
4956,2697,3078,STA.IRENE-AV.TRECE ROSAS,210,Calle de Santa Irene SN,28017,15,-3.65006045072498,40.4187763987395
4957,2704,3064,RICARDO ORTIZ Nº 20,110,Calle de Ricardo Ortiz 29,28017,15,-3.65792352579144,40.4273356361644
4958,2704,3064,RICARDO ORTIZ Nº 20,210,Calle de Ricardo Ortiz 29,28017,15,-3.65792352579144,40.4273356361644
4959,2716,2938,RONDA SUR-MONTANCHEZ,102,Ronda  Sur 209,28053,13,-3.67122674962998,40.3743580095193
4960,2716,2938,RONDA SUR-MONTANCHEZ,111,Ronda  Sur 209,28053,13,-3.67122674962998,40.3743580095193
4961,972,2193,CONDE RGUEZ.SAN PEDRO-MEJORANA,24,Calle del Conde Rodríguez San Pedro 37,28053,13,-3.67187131480325,40.3847147461879
4962,989,4660,GTA. PTE.DE SEGOVIA,25,Gta del Puente de Segovia 1,28011,10,-3.72461996987901,40.413910432871
4963,994,619,"GALLUR, FRENTE Nº 211",25,Calle de Gallur 213,28047,10,-3.74015165789571,40.3981544746204
4964,361,1984,STA.MARTA-DR.LOZANO,8,Calle de Santa Marta 22,28038,13,-3.66160051861208,40.4030983483961
4965,361,1984,STA.MARTA-DR.LOZANO,113,Calle de Santa Marta 22,28038,13,-3.66160051861208,40.4030983483961
4966,366,1990,ARROYO FONTARRON-CORR.J.FCO.LUJAN,8,Calle del Arroyo Fontarrón 8,28030,14,-3.65047193267137,40.4027199340242
4967,372,1999,ENCOMIENDA PALACIOS-VALDEBERNARDO,8,Calle de la Encomienda de Palacios 360,28030,14,-3.63458099003974,40.3971593823393
4968,372,1999,ENCOMIENDA PALACIOS-VALDEBERNARDO,20,Calle de la Encomienda de Palacios 360,28030,14,-3.63458099003974,40.3971593823393
4969,5542,664,RONDA DON BOSCO-PARAGUAYA,139,Ronda de Don Bosco 20,28044,11,-3.75305313257108,40.3752918577064
4970,5557,3833,AV.LAS AGUILAS FTE.Nº 60,17,Avda del General Fanjul 52,28044,10,-3.77872488281326,40.3821266301599
4971,5561,3844,"CTRA DE ACCESO A MERCAMADRID, S/N",130,Avda de Madrid 2,28053,18,-3.66304927398488,40.3603193309074
4972,5386,3636,TRESPADERNE,112,Calle de Trespaderne 18,28042,21,-3.58224048376675,40.4537408813002
4973,5386,3636,TRESPADERNE,114,Calle de Trespaderne 18,28042,21,-3.58224048376675,40.4537408813002
4974,554,2381,CORAZON DE MARIA-S.NAZARIO,43,Calle de Corazón de María 69,28002,5,-3.66648729004596,40.4489488536857
4975,554,2381,CORAZON DE MARIA-S.NAZARIO,72,Calle de Corazón de María 69,28002,5,-3.66648729004596,40.4489488536857
4976,5503,3812,"PASEO IMPERIAL, S/N",41,Paseo  Imperial 27,28005,2,-3.71711265109093,40.4080472346944
4977,5504,3814,PASEO IMPERIAL-RONDA DE SEGOVIA,41,Paseo  Imperial 2,28005,2,-3.71791348926872,40.4102134530846
4978,5049,70,PLAZA DE CIBELES,1,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4979,5049,70,PLAZA DE CIBELES,2,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4980,5049,70,PLAZA DE CIBELES,9,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4981,5049,70,PLAZA DE CIBELES,15,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4982,5049,70,PLAZA DE CIBELES,20,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4983,5049,70,PLAZA DE CIBELES,51,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4984,5049,70,PLAZA DE CIBELES,52,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4985,5049,70,PLAZA DE CIBELES,74,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4986,5049,70,PLAZA DE CIBELES,146,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4987,5049,70,PLAZA DE CIBELES,N5,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4988,5049,70,PLAZA DE CIBELES,N6,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4989,5049,70,PLAZA DE CIBELES,N7,Plaza de Cibeles 3,28014,1,-3.69337395070087,40.4191558117028
4990,3462,1510,LA BAÑEZA-Cº DE GANAPANES,42,Calle de La Bañeza 40,28035,8,-3.71639532037983,40.4756867235622
4991,3462,1510,LA BAÑEZA-Cº DE GANAPANES,132,Calle de La Bañeza 40,28035,8,-3.71639532037983,40.4756867235622
4992,3462,1510,LA BAÑEZA-Cº DE GANAPANES,137,Calle de La Bañeza 40,28035,8,-3.71639532037983,40.4756867235622
4993,6052,5688,CASTILLO UCLES-HERMANOS GARCÍA NOBLEJAS,109,Calle del Castillo de Uclés 2,28037,20,-3.6287862025713,40.4264929803721
4994,2972,1511,LA BAÑEZA-CANDIDO MATEOS,42,Calle de La Bañeza 48,28035,8,-3.718230174614051,40.4755447239577
4995,2972,1511,LA BAÑEZA-CANDIDO MATEOS,132,Calle de La Bañeza 48,28035,8,-3.718230174614051,40.4755447239577
4996,2972,1511,LA BAÑEZA-CANDIDO MATEOS,137,Calle de La Bañeza 48,28035,8,-3.718230174614051,40.4755447239577
4997,2970,3287,MONFORTE DE LEMOS Nº 169,132,Avda de Monforte de Lemos 172,28029,8,-3.71543870785026,40.4772962318968
4998,2970,3287,MONFORTE DE LEMOS Nº 169,137,Avda de Monforte de Lemos 172,28029,8,-3.71543870785026,40.4772962318968
4999,3531,1508,LA BAÑEZA-PONFERRADA,42,Calle de La Bañeza 15,28029,8,-3.71351853562246,40.47631259508261
5000,2965,1512,LA BAÑEZA-CANDIDO MATEOS,42,Calle de La Bañeza 43,28035,8,-3.71828628333061,40.4752741074546
5001,2965,1512,LA BAÑEZA-CANDIDO MATEOS,132,Calle de La Bañeza 43,28035,8,-3.71828628333061,40.4752741074546
5002,2965,1512,LA BAÑEZA-CANDIDO MATEOS,137,Calle de La Bañeza 43,28035,8,-3.71828628333061,40.4752741074546
5003,3412,1621,FERMIN CABALLERO-ISLAS CIES,67,Calle de Fermín Caballero 87,28035,8,-3.71950819580347,40.4792304534986
5004,3412,1621,FERMIN CABALLERO-ISLAS CIES,127,Calle de Fermín Caballero 87,28035,8,-3.71950819580347,40.4792304534986
5005,3412,1621,FERMIN CABALLERO-ISLAS CIES,N21,Calle de Fermín Caballero 87,28035,8,-3.71950819580347,40.4792304534986
5006,3121,1765,SAN BERNARDO-MQUES.DE LEGANES,147,Calle de San Bernardo 16,28015,1,-3.70767907975377,40.4222224356949
5007,702,526,ELOY GONZALO-JUAN DE AUSTRIA,16,Calle de Eloy Gonzalo 35,28010,7,-3.69982972265329,40.4349097992447
5008,702,526,ELOY GONZALO-JUAN DE AUSTRIA,61,Calle de Eloy Gonzalo 35,28010,7,-3.69982972265329,40.4349097992447
5009,1211,327,Pº ACACIAS-GTA.PIRAMIDES,34,Paseo de las Acacias 60,28005,2,-3.71330710556673,40.4013860189182
5010,1211,327,Pº ACACIAS-GTA.PIRAMIDES,36,Paseo de las Acacias 60,28005,2,-3.71330710556673,40.4013860189182
5011,1211,327,Pº ACACIAS-GTA.PIRAMIDES,62,Paseo de las Acacias 60,28005,2,-3.71330710556673,40.4013860189182
5012,1211,327,Pº ACACIAS-GTA.PIRAMIDES,116,Paseo de las Acacias 60,28005,2,-3.71330710556673,40.4013860189182
5013,1211,327,Pº ACACIAS-GTA.PIRAMIDES,118,Paseo de las Acacias 60,28005,2,-3.71330710556673,40.4013860189182
5014,1211,327,Pº ACACIAS-GTA.PIRAMIDES,119,Paseo de las Acacias 60,28005,2,-3.71330710556673,40.4013860189182
5015,1211,327,Pº ACACIAS-GTA.PIRAMIDES,N12,Paseo de las Acacias 60,28005,2,-3.71330710556673,40.4013860189182
5016,1211,327,Pº ACACIAS-GTA.PIRAMIDES,N15,Paseo de las Acacias 60,28005,2,-3.71330710556673,40.4013860189182
5017,2780,3136,ANTONIO LEYVA-PZA.ELIPTICA,116,Calle de Antonio de Leyva 88,28019,11,-3.71716290963133,40.3860918290506
5018,5649,3903,VIA LUSITANA - PZA.ELIPTICA,47,Calle  Vía Lusitana 2,28025,11,-3.71874946714608,40.3846045040171
5019,5649,3903,VIA LUSITANA - PZA.ELIPTICA,116,Calle  Vía Lusitana 2,28025,11,-3.71874946714608,40.3846045040171
5020,5649,3903,VIA LUSITANA - PZA.ELIPTICA,247,Calle  Vía Lusitana 2,28025,11,-3.71874946714608,40.3846045040171
5021,5649,3903,VIA LUSITANA - PZA.ELIPTICA,E1,Calle  Vía Lusitana 2,28025,11,-3.71874946714608,40.3846045040171
5022,5649,3903,VIA LUSITANA - PZA.ELIPTICA,SE832,Calle  Vía Lusitana 2,28025,11,-3.71874946714608,40.3846045040171
5023,19,168,GRAN VIA-SAN BERNARDO,1,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5024,19,168,GRAN VIA-SAN BERNARDO,1,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5025,19,168,GRAN VIA-SAN BERNARDO,2,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5026,19,168,GRAN VIA-SAN BERNARDO,44,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5027,19,168,GRAN VIA-SAN BERNARDO,46,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5028,19,168,GRAN VIA-SAN BERNARDO,74,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5029,19,168,GRAN VIA-SAN BERNARDO,75,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5030,19,168,GRAN VIA-SAN BERNARDO,133,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5031,19,168,GRAN VIA-SAN BERNARDO,147,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5032,19,168,GRAN VIA-SAN BERNARDO,148,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5033,19,168,GRAN VIA-SAN BERNARDO,N16,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5034,19,168,GRAN VIA-SAN BERNARDO,N18,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5035,19,168,GRAN VIA-SAN BERNARDO,N19,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5036,19,168,GRAN VIA-SAN BERNARDO,N20,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5037,19,168,GRAN VIA-SAN BERNARDO,N21,Calle  Gran Vía 56,28013,1,-3.70761018385723,40.421587720039405
5038,5984,5568,JACOMETREZO-PZA. DE SANTO DOMINGO,146,Calle de Jacometrezo 4,28013,1,-3.7072510357691,40.420391712836896
5039,5982,5570,JACOMETREZO-PZA. DE SANTO DOMINGO,147,Calle de Jacometrezo 11,28013,1,-3.70706829360856,40.4202126481454
5040,5981,5569,JACOMETREZO-PZA. DE SANTO DOMINGO,75,Calle de Jacometrezo 13,28013,1,-3.70729676321801,40.4202202619024
5041,3168,2885,GRAN VIA HORTALEZA,87,Avda de la Gran Vía de Hortaleza 49,28043,16,-3.6480203105188,40.468278857743
5042,1014,2556,CONCEJAL FCO.J.JIMENEZ-ALEJANDRINA MORAN,55,Calle del Concejal Francisco José Jiménez Martín 128,28047,10,-3.74688381396663,40.4006067564949
5043,3345,2557,CONCEJAL FCO.J.JIMENEZ-ALEJANDRINA MORAN,55,Calle del Concejal Francisco José Jiménez Martín 126,28047,10,-3.7463055238972,40.4005294035692
5044,5890,4169,PLAYA DE RIAZOR-AV.LOGROÑO,151,Cmno  Viejo de Hortaleza 10,28042,21,-3.58264296363466,40.4758018992106
5045,5890,4169,PLAYA DE RIAZOR-AV.LOGROÑO,166,Cmno  Viejo de Hortaleza 10,28042,21,-3.58264296363466,40.4758018992106
5046,5890,4169,PLAYA DE RIAZOR-AV.LOGROÑO,N4,Cmno  Viejo de Hortaleza 10,28042,21,-3.58264296363466,40.4758018992106
5047,5889,4168,PLAYA DE RIAZOR-AV.LOGROÑO,151,Cmno  Viejo de Hortaleza 10,28042,21,-3.58264257419476,40.47567127091151
5048,5889,4168,PLAYA DE RIAZOR-AV.LOGROÑO,166,Cmno  Viejo de Hortaleza 10,28042,21,-3.58264257419476,40.47567127091151
5049,3135,1766,SAN BERNARDO-LA ESTRELLA,3,Calle de San Bernardo 13,28015,1,-3.70786357146234,40.4221807674038
5050,3135,1766,SAN BERNARDO-LA ESTRELLA,147,Calle de San Bernardo 13,28015,1,-3.70786357146234,40.4221807674038
5051,2386,2884,GRAN VIA DE HORTALEZA-TIJUANA,87,Avda de la Gran Vía de Hortaleza 64,28043,16,-3.64768566081165,40.4680555056737
5052,3919,5019,AV.ASTURIAS-MONTOYA,42,Avda de Asturias 47,28029,6,-3.69636732883882,40.4699531124956
5053,3919,5019,AV.ASTURIAS-MONTOYA,N23,Avda de Asturias 47,28029,6,-3.69636732883882,40.4699531124956
5054,3920,5017,AV.ASTURIAS-CAÑAVERAL,42,Avda de Asturias 24,28029,6,-3.6942614637044,40.4684297321759
5055,3920,5017,AV.ASTURIAS-CAÑAVERAL,N23,Avda de Asturias 24,28029,6,-3.6942614637044,40.4684297321759
5056,1342,2352,POBLADURA VALLE-AV.HELLIN,48,Calle de Pobladura del Valle 27,28037,20,-3.61573615044643,40.4279910227453
5057,1342,2352,POBLADURA VALLE-AV.HELLIN,165,Calle de Pobladura del Valle 27,28037,20,-3.61573615044643,40.4279910227453
5058,1342,2352,POBLADURA VALLE-AV.HELLIN,167,Calle de Pobladura del Valle 27,28037,20,-3.61573615044643,40.4279910227453
5059,1342,2352,POBLADURA VALLE-AV.HELLIN,N6,Calle de Pobladura del Valle 27,28037,20,-3.61573615044643,40.4279910227453
5060,1059,4379,CENTRO DE CARGA AEREA 3,114,Avda  Central 16,28042,21,-3.57533925685606,40.4521357234462
5061,3600,3598,MANOJO DE ROSAS-BOHEMIOS,116,Calle de La del Manojo de Rosas 52,28041,17,-3.6972111875297,40.3569880947715
5062,3239,482,VALDETORRES DE JARAMA-LIBERACION,120,Calle de Valdetorres de Jarama 14,28043,16,-3.6436015883142,40.4703395312208
5063,3239,482,VALDETORRES DE JARAMA-LIBERACION,125,Calle de Valdetorres de Jarama 14,28043,16,-3.6436015883142,40.4703395312208
5064,3239,482,VALDETORRES DE JARAMA-LIBERACION,172,Calle de Valdetorres de Jarama 14,28043,16,-3.6436015883142,40.4703395312208
5065,3239,482,VALDETORRES DE JARAMA-LIBERACION,172SF,Calle de Valdetorres de Jarama 14,28043,16,-3.6436015883142,40.4703395312208
5066,2803,3187,AV.POBLADOS-EUGENIA DE MONTIJO,121,Avda de los Poblados SN,28047,11,-3.75075519592816,40.3765455267784
5067,2803,3187,AV.POBLADOS-EUGENIA DE MONTIJO,131,Avda de los Poblados SN,28047,11,-3.75075519592816,40.3765455267784
5068,2803,3187,AV.POBLADOS-EUGENIA DE MONTIJO,139,Avda de los Poblados SN,28047,11,-3.75075519592816,40.3765455267784
5069,5231,1253,GUADALAJARA-CONDE POSADAS,153,Calle de Guadalajara 11,28042,16,-3.61510727666895,40.4537962221847
5070,5239,1412,DEYANIRA 17,77,Calle de Deyanira 19,28022,20,-3.5886435386132,40.4432175095924
5071,5239,1412,DEYANIRA 17,N5,Calle de Deyanira 19,28022,20,-3.5886435386132,40.4432175095924
5072,1945,2629,Cº CAMPAMENTO-VILLAGARCIA,55,Paseo de la Venta 20,28011,10,-3.75500809228919,40.4063198572769
5073,1945,2629,Cº CAMPAMENTO-VILLAGARCIA,65,Paseo de la Venta 20,28011,10,-3.75500809228919,40.4063198572769
5074,1952,2664,LLANO CASTELLANO-MANUEL TOVAR,66,Avda del Llano Castellano 22,28034,8,-3.68455898038243,40.4870819853903
5075,1952,2664,LLANO CASTELLANO-MANUEL TOVAR,124,Avda del Llano Castellano 22,28034,8,-3.68455898038243,40.4870819853903
5076,1952,2664,LLANO CASTELLANO-MANUEL TOVAR,137,Avda del Llano Castellano 22,28034,8,-3.68455898038243,40.4870819853903
5077,1952,2664,LLANO CASTELLANO-MANUEL TOVAR,SE704,Avda del Llano Castellano 22,28034,8,-3.68455898038243,40.4870819853903
5078,1959,2673,NTRA. SRA. DE VALVERDE,66,Calle de Nuestra Señora de Valverde 65,28034,8,-3.68778221315721,40.4953781228356
5079,1959,2673,NTRA. SRA. DE VALVERDE,137,Calle de Nuestra Señora de Valverde 65,28034,8,-3.68778221315721,40.4953781228356
5080,1959,2673,NTRA. SRA. DE VALVERDE,N24,Calle de Nuestra Señora de Valverde 65,28034,8,-3.68778221315721,40.4953781228356
5081,1959,2673,NTRA. SRA. DE VALVERDE,SE704,Calle de Nuestra Señora de Valverde 65,28034,8,-3.68778221315721,40.4953781228356
5082,1967,2660,MAURICIO LEGENDRE-JOSE VASCONCELOS,66,Calle de Mauricio Legendre 19,28046,5,-3.68633563665289,40.4714949925919
5083,1967,2660,MAURICIO LEGENDRE-JOSE VASCONCELOS,SE704,Calle de Mauricio Legendre 19,28046,5,-3.68633563665289,40.4714949925919
5084,1968,2661,MAURICIO LEGENDRE-AGUSTIN DE FOXA,66,Calle de Mauricio Legendre 3,28046,5,-3.68695488225247,40.4692030433399
5085,1968,2661,MAURICIO LEGENDRE-AGUSTIN DE FOXA,SE704,Calle de Mauricio Legendre 3,28046,5,-3.68695488225247,40.4692030433399
5086,5691,3966,AV.ENSANCHE VALLECAS-GRAN VIA SURESTE,142,Avda del Ensanche de Vallecas 120,28051,18,-3.59231257523056,40.3605538723356
5087,5131,2,AV.VALDEMARÍN-LA SALLE,161,Avda de Valdemarín 122,28023,9,-3.78595939483902,40.4686722584631
5088,5135,8,AV.VALDEMARIN-BLANCA DE CASTILLA,161,Avda de Valdemarín 83,28023,9,-3.78208948209881,40.4699146794948
5089,5529,3823,VENTISQUERO CONDESA-CLINICA CEMTRO,49,Avda del Ventisquero de la Condesa 44,28034,8,-3.71744049148619,40.4942431526682
5090,5058,5371,ALIANZA-COALICION,123,Calle de la Alianza 23,28041,17,-3.68841031610222,40.3577974963601
5091,2861,1653,ANTONIO MACHADO-SINESIO DELGADO,127,Calle de Antonio Machado 12,28035,9,-3.71915859246051,40.4659309122413
5092,2861,1653,ANTONIO MACHADO-SINESIO DELGADO,132,Calle de Antonio Machado 12,28035,9,-3.71915859246051,40.4659309122413
5093,2861,1653,ANTONIO MACHADO-SINESIO DELGADO,N21,Calle de Antonio Machado 12,28035,9,-3.71915859246051,40.4659309122413
5094,260,1958,AV.RAFAELA YBARRA-UNIDAD,6,Calle de Deva 43,28041,12,-3.71245528077945,40.3701612690227
5095,260,1958,AV.RAFAELA YBARRA-UNIDAD,131,Calle de Deva 43,28041,12,-3.71245528077945,40.3701612690227
5096,3480,3394,NUEVA ZELANDA-ISLA DE OZA,137,Calle de Nueva Zelanda 3,28035,9,-3.72378396179812,40.464857046305
5097,2547,4507,AV.GUADALAJARA-AMPOSTA,106,Avda de Guadalajara 69,28037,20,-3.616919466310991,40.42087658307619
5098,2547,4507,AV.GUADALAJARA-AMPOSTA,140,Avda de Guadalajara 69,28037,20,-3.616919466310991,40.42087658307619
5099,2547,4507,AV.GUADALAJARA-AMPOSTA,159,Avda de Guadalajara 69,28037,20,-3.616919466310991,40.42087658307619
5100,2547,4507,AV.GUADALAJARA-AMPOSTA,E2,Avda de Guadalajara 69,28037,20,-3.616919466310991,40.42087658307619
5101,2547,4507,AV.GUADALAJARA-AMPOSTA,N7,Avda de Guadalajara 69,28037,20,-3.616919466310991,40.42087658307619
5102,2980,3317,BALTASAR SANTOS-SIERRA TOLEDANA,141,Calle de Baltasar Santos 5,28038,13,-3.65956925689398,40.4026234430319
5103,1454,1777,GINZO DE LIMIA-AV.FERROL,147,Calle de Ginzo de Limia SN,28029,8,-3.70256168026144,40.47428052571
5104,1454,1777,GINZO DE LIMIA-AV.FERROL,N23,Calle de Ginzo de Limia SN,28029,8,-3.70256168026144,40.47428052571
5105,3134,1768,SAN BERNARDO-MINISTERIO JUSTICIA,3,Calle de San Bernardo 51,28015,1,-3.70749733836881,40.4251334623991
5106,3134,1768,SAN BERNARDO-MINISTERIO JUSTICIA,147,Calle de San Bernardo 51,28015,1,-3.70749733836881,40.4251334623991
5107,3209,3369,RETAMA-OMBU,148,Calle de la Retama 8,28045,2,-3.67564691227435,40.3947108935434
5108,3506,3367,AV.PLANETARIO-PLANETARIO-MUSEO A.NIETO,148,Avda del Planetario 2,28045,2,-3.6806690761465,40.3949517611767
5109,3506,3367,AV.PLANETARIO-PLANETARIO-MUSEO A.NIETO,156,Avda del Planetario 2,28045,2,-3.6806690761465,40.3949517611767
5110,2181,2828,GRAN AVENIDA-PZA.ASOCIACION,78,Calle  Gran Avenida 24,28041,12,-3.70553398809997,40.3694243463876
5111,2181,2828,GRAN AVENIDA-PZA.ASOCIACION,81,Calle  Gran Avenida 24,28041,12,-3.70553398809997,40.3694243463876
5112,2181,2828,GRAN AVENIDA-PZA.ASOCIACION,116,Calle  Gran Avenida 24,28041,12,-3.70553398809997,40.3694243463876
5113,2181,2828,GRAN AVENIDA-PZA.ASOCIACION,N15,Calle  Gran Avenida 24,28041,12,-3.70553398809997,40.3694243463876
5114,2182,2830,CAMPOTEJAR-GRAN AVENIDA,78,Calle de Campotejar 19,28041,12,-3.70360360641789,40.3692378878687
5115,2182,2830,CAMPOTEJAR-GRAN AVENIDA,116,Calle de Campotejar 19,28041,12,-3.70360360641789,40.3692378878687
5116,2182,2830,CAMPOTEJAR-GRAN AVENIDA,N15,Calle de Campotejar 19,28041,12,-3.70360360641789,40.3692378878687
5117,2183,2832,CAMPOTEJAR-FERNANDO ORTIZ,78,Calle de Campotejar 24,28041,12,-3.70391085663115,40.3679161858702
5118,2183,2832,CAMPOTEJAR-FERNANDO ORTIZ,116,Calle de Campotejar 24,28041,12,-3.70391085663115,40.3679161858702
5119,2183,2832,CAMPOTEJAR-FERNANDO ORTIZ,N15,Calle de Campotejar 24,28041,12,-3.70391085663115,40.3679161858702
5120,2674,2997,FERNANDO GABRIEL-ARRIAGA,109,Calle de Fernando Gabriel 6,28017,15,-3.63902407481045,40.4246846889517
5121,2679,3069,STA.FELICIDAD-IGLESIA,110,Calle de Santa Felicidad SN,28017,15,-3.64989947226453,40.4265611188659
5122,2679,3069,STA.FELICIDAD-IGLESIA,113,Calle de Santa Felicidad SN,28017,15,-3.64989947226453,40.4265611188659
5123,2679,3069,STA.FELICIDAD-IGLESIA,210,Calle de Santa Felicidad SN,28017,15,-3.64989947226453,40.4265611188659
5124,2684,3077,STA.IRENE-AV.TRECE ROSAS,110,Calle de Santa Irene 4,28017,15,-3.65005599052991,40.4185421883873
5125,2684,3077,STA.IRENE-AV.TRECE ROSAS,113,Calle de Santa Irene 4,28017,15,-3.65005599052991,40.4185421883873
5126,2684,3077,STA.IRENE-AV.TRECE ROSAS,210,Calle de Santa Irene 4,28017,15,-3.65005599052991,40.4185421883873
5127,2693,3088,CEMENTERIO DE LA ALMUDENA PARADA 9,110,Lugar  CEMENTERIO DE LA ALMUDENA SN,28017,15,-3.64076606224445,40.4202336031286
5128,2700,3072,STA.FELICIDAD-STA.GENOVEVA,110,Calle de Santa Felicidad 43,28017,15,-3.65058528843858,40.4243230258271
5129,2700,3072,STA.FELICIDAD-STA.GENOVEVA,113,Calle de Santa Felicidad 43,28017,15,-3.65058528843858,40.4243230258271
5130,2700,3072,STA.FELICIDAD-STA.GENOVEVA,210,Calle de Santa Felicidad 43,28017,15,-3.65058528843858,40.4243230258271
5131,5488,3774,AV. CAMINO SANTIAGO - SAN JUAN ORTEGA,172,Avda del Camino de Santiago 29,28050,8,-3.67371317099946,40.5037986149546
5132,5488,3774,AV. CAMINO SANTIAGO - SAN JUAN ORTEGA,172SF,Avda del Camino de Santiago 29,28050,8,-3.67371317099946,40.5037986149546
5133,1648,4636,AQUITANIA-CAPRI,106,Calle de Aquitania 7,28032,20,-3.61998971950655,40.41804485919141
